City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Lichinga,MZ,2021-11-20 01:57:22,-13.3128,35.2406,69.89,56,0,9.22
294,Rawson,AR,2021-11-20 01:57:22,-43.3002,-65.1023,71.22,38,71,14.47
295,Dingle,PH,2021-11-20 01:57:22,10.9995,122.6711,84.88,73,75,3.76
296,Bandarbeyla,SO,2021-11-20 01:57:23,9.4942,50.8122,75.29,78,72,6.46
297,Kaeo,NZ,2021-11-20 01:57:23,-35.1,173.7833,68.32,81,100,8.23
298,Mercedes,AR,2021-11-20 01:57:23,-34.6515,-59.4307,70.86,39,2,7.2
299,Thunder Bay,CA,2021-11-20 01:53:42,48.4001,-89.3168,37.56,67,90,6.91
300,Sibolga,ID,2021-11-20 01:57:24,1.7427,98.7792,81.16,76,98,1.07
301,Baringo,KE,2021-11-20 01:57:24,0.4667,35.9667,69.51,58,96,6.6
302,Acqui Terme,IT,2021-11-20 01:57:24,44.6751,8.4675,57.33,96,11,1.39
303,Cayenne,GF,2021-11-20 01:57:25,4.9333,-52.3333,82.09,85,20,5.01
304,Ronne,DK,2021-11-20 01:57:25,55.1009,14.7066,49.91,81,18,20.71
305,Bethel,US,2021-11-20 01:57:25,41.3712,-73.414,42.04,62,2,1.99
306,Varsag,RO,2021-11-20 01:57:26,46.5167,25.35,33.06,99,100,4.03
307,Orotukan,RU,2021-11-20 01:57:26,62.2667,151.7,4.64,96,100,3.51
308,Chapaevsk,RU,2021-11-20 01:57:26,52.9813,49.7112,33.01,98,100,13.56
309,Along,IN,2021-11-20 01:57:27,28.1667,94.7667,62.89,58,1,0.72
310,Norman Wells,CA,2021-11-20 01:56:19,65.282,-126.8329,3.24,78,75,4.61
311,General Roca,AR,2021-11-20 01:57:27,-39.0333,-67.5833,79.2,26,6,12.66
312,Necochea,AR,2021-11-20 01:57:28,-38.5473,-58.7368,50.04,86,0,9.17
313,Guerrero Negro,MX,2021-11-20 01:57:28,27.9769,-114.0611,63.72,87,100,10.89
314,Kodinsk,RU,2021-11-20 01:57:28,58.6881,99.1844,-0.49,98,100,3.33
315,Mineiros,BR,2021-11-20 01:57:29,-17.5694,-52.5511,66.63,96,100,1.77
316,Kavaratti,IN,2021-11-20 01:57:29,10.5669,72.642,82.06,73,65,17.49
317,Huarmey,PE,2021-11-20 01:58:29,-10.0681,-78.1522,64.96,87,100,9.31
318,Oshkosh,US,2021-11-20 01:58:20,44.0247,-88.5426,35.4,71,100,16.98
319,Kinablangan,PH,2021-11-20 01:58:30,7.6947,126.5503,84.72,71,75,3.51
320,Katsuura,JP,2021-11-20 01:58:30,35.1333,140.3,67.19,65,35,17.29
321,Mendi,PG,2021-11-20 01:58:30,-6.1761,143.6513,64.42,90,99,3.27
322,Kushmurun,KZ,2021-11-20 01:58:31,52.4503,64.6311,14.11,90,95,15.66
323,Bodden Town,KY,2021-11-20 01:58:31,19.2833,-81.25,82.4,80,20,1.01
324,Wanlaweyn,SO,2021-11-20 01:58:31,2.6185,44.8938,75.36,86,14,6.58
325,Deputatskiy,RU,2021-11-20 01:58:32,69.3,139.9,-19.46,99,21,3.4
326,Sao Filipe,CV,2021-11-20 01:55:08,14.8961,-24.4956,78.39,75,100,4.25
327,Mareeba,AU,2021-11-20 01:58:32,-17.0,145.4333,86.43,52,5,9.91
328,Lavrentiya,RU,2021-11-20 01:57:22,65.5833,-171.0,4.89,71,17,6.62
329,Balsas,BR,2021-11-20 01:55:16,-7.5325,-46.0356,78.69,75,67,2.46
330,Shahr-E Babak,IR,2021-11-20 01:58:33,30.1165,55.1186,45.7,61,6,5.5
331,Vila Velha,BR,2021-11-20 01:57:29,-20.3297,-40.2925,75.15,95,90,10.0
332,Altay,CN,2021-11-20 01:58:33,47.8667,88.1167,-2.25,60,0,7.81
333,Wanning,CN,2021-11-20 01:58:34,18.8003,110.3967,78.78,74,98,8.3
334,Maputo,MZ,2021-11-20 01:58:34,-25.9653,32.5892,67.23,76,94,4.0
335,Port-Gentil,GA,2021-11-20 01:58:34,-0.7193,8.7815,78.28,82,100,1.5
336,Berea,US,2021-11-20 01:58:35,41.3662,-81.8543,34.54,72,100,5.93
337,Sakakah,SA,2021-11-20 01:58:35,29.9697,40.2064,62.17,45,100,4.29
338,Vardo,NO,2021-11-20 01:58:35,70.3705,31.1107,35.55,92,100,22.12
339,Acapulco,MX,2021-11-20 01:58:36,16.8634,-99.8901,78.48,82,95,5.61
340,Sola,VU,2021-11-20 01:58:36,-13.8833,167.55,78.31,78,97,4.0
341,Para De Minas,BR,2021-11-20 01:58:37,-19.8603,-44.6083,69.84,96,96,1.32
342,Iqaluit,CA,2021-11-20 01:58:37,63.7506,-68.5145,26.33,73,90,10.0
343,Fukue,JP,2021-11-20 01:58:37,32.6881,128.8419,64.76,59,0,9.22
344,North Bend,US,2021-11-20 01:58:38,43.4065,-124.2243,48.94,99,7,8.37
345,Urengoy,RU,2021-11-20 01:58:38,65.9667,78.3667,-17.14,100,79,9.1
346,Arlit,NE,2021-11-20 01:58:38,18.7369,7.3853,77.02,20,88,7.2
347,Tilichiki,RU,2021-11-20 01:58:39,60.4667,166.1,8.49,89,29,8.48
348,Camacha,PT,2021-11-20 01:58:39,33.0833,-16.3333,60.22,72,20,9.22
349,Ponta Delgada,PT,2021-11-20 01:58:39,37.7333,-25.6667,65.5,63,20,8.05
350,Torbay,CA,2021-11-20 01:58:40,47.6666,-52.7314,55.27,95,90,27.63
351,Russellville,US,2021-11-20 01:58:40,35.2784,-93.1338,45.99,55,100,3.91
352,Bhimunipatnam,IN,2021-11-20 01:58:40,17.8833,83.4333,76.51,85,100,8.5
353,Hambantota,LK,2021-11-20 01:58:41,6.1241,81.1185,75.54,100,0,3.44
354,Ormara,PK,2021-11-20 01:58:41,25.2088,64.6357,70.57,31,0,10.33
355,Itarema,BR,2021-11-20 01:55:01,-2.9248,-39.9167,80.94,77,94,17.83
356,Jipijapa,EC,2021-11-20 01:58:42,-1.3333,-80.5833,67.5,82,92,5.14
357,Cukai,MY,2021-11-20 01:58:42,4.25,103.4167,82.35,86,100,1.79
358,Kaohsiung,TW,2021-11-20 01:58:42,22.6163,120.3133,82.04,71,75,2.3
359,Tselinnoye,RU,2021-11-20 01:58:42,53.0833,85.6667,7.48,80,100,13.62
360,Kachug,RU,2021-11-20 01:58:43,53.9606,105.8817,11.17,85,100,4.68
361,Koszalin,PL,2021-11-20 01:58:43,54.1944,16.1722,51.67,80,10,23.38
362,Kurmanayevka,RU,2021-11-20 01:59:44,52.5093,52.0675,27.46,96,100,20.11
363,Marawi,PH,2021-11-20 01:59:44,7.9986,124.2928,74.64,67,73,0.94
364,Velasco Ibarra,EC,2021-11-20 01:59:44,-1.05,-79.6167,79.52,59,90,4.16
365,Mount Isa,AU,2021-11-20 01:59:44,-20.7333,139.5,96.57,21,3,12.66
366,Manta,EC,2021-11-20 01:59:45,-0.95,-80.7333,71.38,83,75,11.5
367,Humaita,BR,2021-11-20 01:59:45,-7.5061,-63.0208,72.91,97,100,2.17
368,Shenzhen,CN,2021-11-20 01:59:45,22.5455,114.0683,77.94,72,18,10.54
369,Nemuro,JP,2021-11-20 01:59:46,43.3236,145.575,43.23,62,14,27.89
370,Fos-Sur-Mer,FR,2021-11-20 01:59:46,43.4377,4.9446,44.71,87,0,9.22
371,Shingu,JP,2021-11-20 01:59:46,33.7333,135.9833,63.59,51,0,3.8
372,Charters Towers,AU,2021-11-20 01:59:47,-20.1,146.2667,89.1,27,3,11.77
373,Esmeraldas,BR,2021-11-20 01:59:47,-19.7625,-44.3139,70.11,95,100,1.19
374,Sorland,NO,2021-11-20 01:59:48,67.667,12.6934,44.1,68,100,21.99
375,Viedma,AR,2021-11-20 01:59:48,-40.8135,-62.9967,63.28,52,5,18.21
376,Klaksvik,FO,2021-11-20 01:59:48,62.2266,-6.589,43.72,75,100,13.15
377,Taoudenni,ML,2021-11-20 01:59:49,22.6783,-3.9836,74.16,25,18,9.01
378,Rosetta,EG,2021-11-20 01:59:49,31.4044,30.4164,64.22,75,100,10.49
379,Hermiston,US,2021-11-20 01:59:49,45.8404,-119.2895,43.29,83,89,2.53
380,Sao Joao Do Paraiso,BR,2021-11-20 01:56:05,-15.3136,-42.0144,67.73,82,100,4.16
381,Neiafu,TO,2021-11-20 01:59:50,-18.65,-173.9833,84.88,74,20,4.61
382,Saint-Georges,GD,2021-11-20 01:59:50,12.0564,-61.7485,80.28,83,20,13.8
383,Hofn,IS,2021-11-20 01:59:50,64.2539,-15.2082,36.01,81,2,12.39
384,Machiques,VE,2021-11-20 01:59:51,10.0644,-72.545,75.65,77,98,5.61
385,Rio Gallegos,AR,2021-11-20 01:59:51,-51.6226,-69.2181,51.85,54,20,26.46
386,San Policarpo,PH,2021-11-20 01:59:51,12.1791,125.5072,83.66,75,95,5.5
387,La Ronge,CA,2021-11-20 01:59:52,55.1001,-105.2842,26.85,86,90,4.61
388,Asfi,MA,2021-11-20 01:59:28,32.2994,-9.2372,62.24,83,0,14.34
389,Pachino,IT,2021-11-20 01:59:53,36.7186,15.0907,51.84,76,0,4.52
390,Nara,JP,2021-11-20 01:59:53,34.6851,135.8049,62.98,56,0,4.47
391,Bonavista,CA,2021-11-20 01:59:53,48.6499,-53.1147,54.12,83,100,32.32
392,San Jose,US,2021-11-20 01:57:11,37.3394,-121.895,62.11,86,90,9.22
393,Saint-Junien,FR,2021-11-20 01:59:54,45.8833,0.9,45.84,81,0,2.57
394,Souillac,MU,2021-11-20 01:59:54,-20.5167,57.5167,76.35,73,40,9.22
395,Katangli,RU,2021-11-20 01:59:54,51.7102,143.2326,26.38,76,100,21.72
396,Constantine,DZ,2021-11-20 01:59:55,36.365,6.6147,45.81,87,40,5.75
397,Troitsko-Pechorsk,RU,2021-11-20 01:59:55,62.7084,56.1964,26.2,93,100,11.21
398,Nardaran,AZ,2021-11-20 01:59:55,40.5561,50.0056,44.24,81,0,6.91
399,Sitka,US,2021-11-20 01:59:56,57.0531,-135.33,27.34,87,100,3.33
400,Umm Kaddadah,SD,2021-11-20 01:59:56,13.6017,26.6876,72.5,22,0,18.43
401,Balboa,CO,2021-11-20 01:59:57,2.0396,-77.2168,60.44,96,100,1.52
402,Tsubata,JP,2021-11-20 01:59:57,36.6667,136.7333,61.65,67,63,9.66
403,Kamenka,RU,2021-11-20 01:59:57,51.3223,42.7678,29.75,82,100,11.79
404,Blagoyevo,RU,2021-11-20 01:59:58,63.3667,47.9167,28.85,94,99,9.15
405,Sioux Lookout,CA,2021-11-20 01:59:58,50.1001,-91.917,28.78,74,90,8.05
406,Witbank,ZA,2021-11-20 01:59:58,-25.8713,29.2332,54.34,92,10,6.15
407,Male,MV,2021-11-20 02:00:58,4.1748,73.5089,82.35,71,100,18.52
408,Nanortalik,GL,2021-11-20 02:00:59,60.1432,-45.2371,31.68,97,100,20.78
409,Inhambane,MZ,2021-11-20 02:00:59,-23.865,35.3833,73.51,87,100,9.98
410,Kingori,TZ,2021-11-20 02:00:18,-3.2833,36.9833,63.41,90,96,0.92
411,Bloomfield,US,2021-11-20 02:01:00,40.8068,-74.1854,43.86,59,40,1.99
412,Ayr,GB,2021-11-20 02:01:00,55.4627,-4.6339,52.5,82,75,16.11
413,Ballina,AU,2021-11-20 02:01:00,-28.8667,153.5667,86.95,57,10,15.59
414,Bad Bramstedt,DE,2021-11-20 02:01:01,53.9167,9.8833,53.19,98,100,14.14
415,Imeni Poliny Osipenko,RU,2021-11-20 02:01:01,52.4201,136.4853,10.58,79,21,0.74
416,Saint-Pierre,RE,2021-11-20 01:57:08,-21.3393,55.4781,73.08,53,0,4.61
417,Mahanoro,MG,2021-11-20 02:01:02,-19.9,48.8,72.77,86,2,5.88
418,Caldwell,US,2021-11-20 01:58:04,43.6629,-116.6874,47.91,90,1,4.61
419,Khomutovka,RU,2021-11-20 02:01:02,51.9207,34.5619,40.42,97,100,21.12
420,Saint-Francois,FR,2021-11-20 02:01:02,46.4154,3.9054,37.47,99,90,8.05
421,Tautira,PF,2021-11-20 02:01:03,-17.7333,-149.15,86.02,72,19,16.67
422,Bin Qirdan,TN,2021-11-20 02:01:03,33.1378,11.2197,65.5,64,100,9.26
423,Inuvik,CA,2021-11-20 02:00:59,68.3499,-133.7218,5.76,85,90,6.91
424,Isabela,PH,2021-11-20 02:01:04,6.7085,121.9711,86.04,70,85,1.03
425,Mahibadhoo,MV,2021-11-20 02:01:04,3.7833,72.9667,82.24,71,75,18.81
426,Biltine,TD,2021-11-20 02:01:05,14.5333,20.9167,75.87,22,4,13.96
427,San Julian,MX,2021-11-20 02:01:05,21.0167,-102.1667,56.84,61,74,11.81
428,Kysyl-Syr,RU,2021-11-20 02:01:05,63.8986,122.7617,-21.53,98,25,2.57
429,Comodoro Rivadavia,AR,2021-11-20 02:00:01,-45.8667,-67.5,66.83,36,69,13.4
430,Puerto Leguizamo,CO,2021-11-20 02:01:06,-0.1934,-74.7819,77.56,76,100,2.48
431,Manavalakurichi,IN,2021-11-20 02:01:06,8.1333,77.3,82.49,82,89,13.22
432,Ayios Nikolaos,GR,2021-11-20 02:00:10,38.4167,23.65,55.69,60,99,8.16
433,Pitrufquen,CL,2021-11-20 02:01:07,-38.9833,-72.65,47.88,99,4,2.71
434,Volzhskiy,RU,2021-11-20 02:01:07,48.7858,44.7797,33.31,78,98,7.11
435,Tarakan,ID,2021-11-20 02:01:08,3.3,117.6333,81.9,83,40,3.44
436,Rafai,CF,2021-11-20 02:01:08,4.95,23.9167,68.94,92,19,2.06
437,Sechura,PE,2021-11-20 02:01:08,-5.5569,-80.8222,65.34,84,100,15.35
438,Pangkalanbuun,ID,2021-11-20 02:01:09,-2.6833,111.6167,77.74,88,100,0.98
439,Bada,RU,2021-11-20 02:01:09,51.392,109.8717,13.64,86,100,1.36
440,Udachnyy,RU,2021-11-20 02:01:09,66.4167,112.4,-16.98,100,99,4.81
441,Coihaique,CL,2021-11-20 02:01:10,-45.5752,-72.0662,47.32,95,100,6.4
442,Atar,MR,2021-11-20 01:58:33,20.5169,-13.0499,77.45,32,98,4.94
443,Kulachi,PK,2021-11-20 02:01:10,31.9286,70.4592,60.58,25,0,1.41
444,Karakol,KG,2021-11-20 02:01:11,42.4907,78.3936,15.62,55,0,6.29
445,Warrington,GB,2021-11-20 02:01:11,53.3925,-2.5802,52.16,84,90,5.75
446,Dicabisagan,PH,2021-11-20 02:01:11,17.0818,122.4157,83.23,69,74,11.36
447,Leh,IN,2021-11-20 02:01:12,34.1667,77.5833,15.76,58,0,3.15
448,Kapit,MY,2021-11-20 02:01:12,2.0167,112.9333,81.93,77,78,2.42
449,Tommot,RU,2021-11-20 02:01:12,58.9564,126.2925,-6.79,94,51,0.18
450,Pingliang,CN,2021-11-20 02:01:13,35.5392,106.6861,41.59,46,100,9.33
451,Bell Ville,AR,2021-11-20 02:01:13,-32.6259,-62.6887,65.66,41,0,5.91
452,Port Lincoln,AU,2021-11-20 02:01:02,-34.7333,135.8667,60.46,58,40,14.0
453,Chitungwiza,ZW,2021-11-20 02:02:14,-18.0127,31.0756,65.68,73,99,6.24
454,Bacolod,PH,2021-11-20 02:00:44,10.6667,122.95,84.36,73,57,3.83
455,Thinadhoo,MV,2021-11-20 02:00:05,0.5333,72.9333,82.71,75,100,19.24
456,Namatanai,PG,2021-11-20 01:59:48,-3.6667,152.4333,83.41,72,96,5.86
457,Yashkul,RU,2021-11-20 02:02:14,46.1711,45.3435,44.91,73,100,7.45
458,Menongue,AO,2021-11-20 02:02:15,-14.6585,17.691,64.89,81,81,2.84
459,Urumqi,CN,2021-11-20 02:00:06,43.801,87.6005,13.15,79,0,2.24
460,Yar-Sale,RU,2021-11-20 02:02:15,66.8333,70.8333,-1.14,90,100,20.42
461,Tatarskaya Pishlya,RU,2021-11-20 02:02:15,54.0608,44.8998,28.27,93,100,12.64
462,Pa Sang,TH,2021-11-20 02:02:16,18.5262,98.9394,83.28,65,97,1.16
463,Semnan,IR,2021-11-20 02:02:16,35.5729,53.3971,38.64,61,90,2.17
464,Petrivka,UA,2021-11-20 02:02:17,46.9695,30.9591,45.05,75,98,12.06
465,Lingao,CN,2021-11-20 02:02:17,19.9103,109.6859,78.4,68,10,12.24
466,Margate,GB,2021-11-20 02:02:17,51.3813,1.3862,51.66,82,37,1.99
467,Pyapon,MM,2021-11-20 02:02:18,16.2833,95.6833,80.94,76,81,4.99
468,Sao Jose Da Coroa Grande,BR,2021-11-20 02:02:18,-8.8978,-35.1478,78.08,80,21,11.48
469,Varhaug,NO,2021-11-20 02:02:18,58.6147,5.6457,46.89,86,100,7.81
470,Te Anau,NZ,2021-11-20 02:02:19,-45.4167,167.7167,53.56,95,100,4.54
471,Luau,AO,2021-11-20 02:02:19,-10.7073,22.2247,65.03,95,100,3.04
472,Belgrade,RS,2021-11-20 01:58:35,44.804,20.4651,47.86,73,75,1.01
473,Moramanga,MG,2021-11-20 02:02:19,-18.9333,48.2,63.93,80,83,1.9
474,Road Town,VG,2021-11-20 02:00:32,18.4167,-64.6167,79.0,66,14,16.15
475,Wajima,JP,2021-11-20 02:02:20,37.4,136.9,55.02,63,48,12.53
476,Wonthaggi,AU,2021-11-20 02:02:20,-38.6044,145.5913,65.93,57,21,10.67
477,Dakar,SN,2021-11-20 02:02:21,14.6937,-17.4441,77.88,79,88,14.38
478,Chlumec,CZ,2021-11-20 02:02:22,50.6997,13.9396,50.63,83,100,9.04
479,Mangrol,IN,2021-11-20 02:02:22,21.1167,70.1167,76.17,74,86,10.2
480,Milesion,GR,2021-11-20 02:02:23,38.2833,23.8,53.83,65,100,9.62
481,Salym,RU,2021-11-20 02:02:23,60.0625,71.4789,16.84,93,100,10.16
482,Zabid,YE,2021-11-20 02:02:23,14.1951,43.3152,76.12,59,2,1.3
483,Champerico,GT,2021-11-20 02:02:24,14.3,-91.9167,81.03,77,100,3.56
484,Haifa,IL,2021-11-20 02:02:24,32.8156,34.9892,59.22,94,59,14.27
485,Iglesias,IT,2021-11-20 02:02:24,39.3114,8.535,46.78,78,0,1.77
486,Avera,US,2021-11-20 02:02:25,33.194,-82.5271,51.67,29,18,10.47
487,Sinnamary,GF,2021-11-20 02:02:25,5.3833,-52.95,78.26,89,99,7.09
488,Kavieng,PG,2021-11-20 02:02:25,-2.5744,150.7967,83.77,69,92,5.08
489,Mhlume,SZ,2021-11-20 02:02:26,-26.0333,31.85,62.87,80,100,4.14
490,Havoysund,NO,2021-11-20 02:02:09,70.9963,24.6622,36.48,97,100,30.09
491,Riachao Das Neves,BR,2021-11-20 01:58:52,-11.7461,-44.91,73.29,62,92,2.82
492,Purpe,RU,2021-11-20 02:02:26,64.4803,76.6897,-15.23,98,82,12.75
493,Auki,SB,2021-11-20 02:02:27,-8.7676,160.7034,82.47,77,100,4.21
494,Nouadhibou,MR,2021-11-20 02:02:27,20.931,-17.0347,68.45,74,95,12.88
495,Taltal,CL,2021-11-20 02:00:50,-25.4,-70.4833,62.26,70,4,4.92
496,Nouakchott,MR,2021-11-20 02:02:27,18.0858,-15.9785,78.73,63,82,11.83
497,Mazamari,PE,2021-11-20 02:02:28,-11.3258,-74.5308,69.73,99,97,1.9
498,Churapcha,RU,2021-11-20 02:02:28,62.0025,132.4325,-23.08,97,76,0.65
499,Victoria Point,AU,2021-11-20 02:02:29,-27.5833,153.3,92.52,63,12,3.0
500,Ligayan,PH,2021-11-20 02:03:29,4.6533,119.4706,82.56,77,48,4.52
501,Verkh-Usugli,RU,2021-11-20 02:03:29,52.7,115.1667,13.86,84,100,1.63
502,Erenhot,CN,2021-11-20 02:03:30,43.6475,111.9767,26.33,62,100,5.95
503,Imbituba,BR,2021-11-20 02:03:30,-28.24,-48.6703,66.81,83,90,4.88
504,Davenda,RU,2021-11-20 02:03:30,53.5556,119.317,13.1,75,100,2.06
505,Tura,IN,2021-11-20 02:03:31,25.5198,90.2201,67.46,73,20,1.97
506,Auray,FR,2021-11-20 02:03:31,47.6703,-2.9918,47.89,82,0,9.57
507,Waynesville,US,2021-11-20 02:03:31,35.4887,-82.9887,42.08,35,0,1.99
508,Torrevieja,ES,2021-11-20 02:03:32,37.9787,-0.6822,64.26,77,100,8.99
509,Kiama,AU,2021-11-20 02:03:32,-34.6833,150.8667,72.0,92,100,1.01
510,Bambous Virieux,MU,2021-11-20 02:03:32,-20.3428,57.7575,76.21,68,6,10.94
511,Emba,KZ,2021-11-20 02:03:33,48.8264,58.1442,21.43,93,100,11.83
512,Talara,PE,2021-11-20 02:03:33,-4.5772,-81.2719,63.66,92,56,10.92
513,Uribia,CO,2021-11-20 02:03:33,11.7139,-72.266,78.89,78,59,11.59
514,Pahrump,US,2021-11-20 01:59:09,36.2083,-115.9839,64.26,24,85,1.01
515,Bilibino,RU,2021-11-20 02:03:34,68.0546,166.4372,-20.16,91,4,3.85
516,Turayf,SA,2021-11-20 02:03:34,31.6725,38.6637,55.81,74,94,10.65
517,Balkanabat,TM,2021-11-20 02:03:34,39.5108,54.3671,41.11,39,72,2.37
518,Salalah,OM,2021-11-20 02:03:35,17.0151,54.0924,71.69,68,0,3.44
519,El Guantillo,HN,2021-11-20 02:03:35,14.6,-87.3,74.28,95,100,3.94
520,Alugan,PH,2021-11-20 02:03:35,12.2188,125.4808,84.02,73,98,5.55
521,Hami,CN,2021-11-20 02:03:36,42.8,93.45,28.62,65,75,12.24
522,Jambi,ID,2021-11-20 02:03:36,-1.6,103.6167,75.76,96,100,0.74
523,Houston,US,2021-11-20 02:02:18,29.7633,-95.3633,59.31,64,20,1.01
524,Koumac,NC,2021-11-20 02:03:37,-20.5667,164.2833,80.44,63,2,13.73
525,Coos Bay,US,2021-11-20 02:02:49,43.3665,-124.2179,49.01,95,1,4.61
526,Victoria,HK,2021-11-20 02:01:49,22.2855,114.1577,78.04,73,47,8.99
527,Coquimbo,CL,2021-11-20 02:03:37,-29.9533,-71.3436,58.73,82,90,5.75
528,Ancud,CL,2021-11-20 02:03:37,-41.8697,-73.8203,51.33,93,3,1.9
529,Tezu,IN,2021-11-20 02:03:38,27.9167,96.1667,70.14,34,0,0.51
530,Ulenje,TZ,2021-11-20 02:03:38,-8.9333,33.6833,59.77,69,38,2.33
531,Pudozh,RU,2021-11-20 02:03:38,61.8099,36.5345,32.61,99,100,3.49
532,Rocha,UY,2021-11-20 02:03:39,-34.4833,-54.3333,58.37,68,0,3.27
533,Kebumen,ID,2021-11-20 02:03:39,-7.6687,109.6519,79.43,82,100,0.56
534,Geraldton,AU,2021-11-20 02:03:39,-28.7667,114.6,86.41,30,0,12.66
535,Mabaruma,GY,2021-11-20 02:03:40,8.2,-59.7833,73.8,94,87,2.55
536,Shakawe,BW,2021-11-20 02:03:40,-18.3667,21.85,71.94,69,99,5.39
537,Kenitra,MA,2021-11-20 02:03:40,34.261,-6.5802,60.73,82,75,6.85
538,Port Moresby,PG,2021-11-20 02:03:41,-9.4431,147.1797,86.68,67,31,14.72
539,Velingara,SN,2021-11-20 02:03:41,13.15,-14.1167,80.2,38,43,1.86
540,Teknaf,BD,2021-11-20 02:03:42,20.8624,92.3058,76.5,65,29,2.91
541,Whitianga,NZ,2021-11-20 02:03:42,-36.8333,175.7,66.56,60,100,5.32
542,Okhotsk,RU,2021-11-20 02:03:42,59.3833,143.3,12.94,80,17,14.63
543,Ambilobe,MG,2021-11-20 02:03:43,-13.2,49.05,72.21,86,12,3.15
544,Santa Isabel Do Rio Negro,BR,2021-11-20 02:03:43,-0.4139,-65.0192,73.42,99,64,1.95
545,Ottawa,CA,2021-11-20 02:01:47,45.4112,-75.6981,33.87,73,2,1.01
546,Disna,BY,2021-11-20 02:04:44,55.568,28.1971,47.1,71,97,22.59
547,Dubbo,AU,2021-11-20 02:04:44,-32.25,148.6167,75.33,53,100,13.8
548,Havelock,US,2021-11-20 02:04:44,34.8791,-76.9013,47.98,69,2,4.0
549,Port Hedland,AU,2021-11-20 02:04:45,-20.3167,118.5667,96.85,28,48,8.05
550,Oriximina,BR,2021-11-20 02:04:45,-1.7656,-55.8661,79.74,78,92,0.4
551,Ewa Beach,US,2021-11-20 02:01:25,21.3156,-158.0072,83.01,69,10,12.03
552,Karsava,LV,2021-11-20 02:04:45,56.7841,27.6883,45.03,77,74,19.24
553,Tulagi,SB,2021-11-20 02:04:46,-9.0996,160.1476,83.8,68,100,7.85
554,Antalaha,MG,2021-11-20 02:04:46,-14.9003,50.2788,71.73,85,7,3.91
555,Shediac,CA,2021-11-20 02:04:47,46.2198,-64.5411,34.09,81,15,13.42
556,Bhatkal,IN,2021-11-20 02:04:47,13.9667,74.5667,77.52,88,89,7.36
557,Holt,US,2021-11-20 02:00:02,42.6406,-84.5153,34.41,79,1,3.44
558,Vostok,RU,2021-11-20 02:04:48,46.4856,135.8833,24.3,76,92,1.66
